15.140220	15.140220	Oh I
15.427265	15.427265	Come
15.849390	15.849390	from
16.333980	16.333980	a land
16.761181	16.761181	from
17.183306	17.183306	a
17.329642	17.774281	far
17.774281	18.157008	away
18.187978	18.187978	place
18.888691	18.888691	where a
19.198250	19.198250	caravan
19.963703	19.963703	camels
20.968975	21.680345	roam
22.280310	22.280310	where it's
22.822972	22.822972	flat
23.310614	23.310614	and
23.749971	23.749971	immense
24.319452	24.319452	and
24.676970	24.676970	the heat
25.167306	25.167306	is
25.603969	25.603969	intenese
26.154680	26.154680	it's
26.530968	26.530968	barbbaric
27.457966	27.457966	but hey..
28.107964	28.107964	it's
28.347868	29.295478	home
29.719863	30.238963	when the
30.238963	30.625999	wind
30.625999	31.553208	from the east
31.553208	32.092961	and the sun 
32.297785	33.019959	from the west
33.421675	33.946958	and the sand
34.313762	35.191801	in the glass
35.191801	35.859622	is right
36.727955	37.649315	come on
37.649315	38.011283	down
38.011283	38.606928	stop on 
38.602346	39.115516	by
39.124680	39.508951	hop a
39.508951	40.022729	carpet
40.018147	40.432664	and
40.435950	40.940908	fly
40.940908	41.362949	to
41.362949	42.302277	another
42.302277	43.216947	arabian
43.216947	45.070394	nights
45.424350	46.921857	arbian
46.921857	49.109123	nights
49.199881	49.675020	like
49.704481	50.632937	arabian
50.632937	52.487006	days
52.866559	53.392345	more
53.404206	53.803579	often
53.803579	54.293782	than
54.293782	54.791945	not
54.987651	55.254524	are
55.254524	55.767955	hotter
55.767955	56.184441	than
56.184441	56.674156	hot
56.671915	57.959926	in a lot of good
57.959926	59.902926	ways
59.902926	60.423602	boom
60.423602	61.756924	arabian
61.763624	63.674323	nights
63.674323	64.179102	'neat
64.357718	65.204072	arabian
65.464919	67.318917	moons
67.783204	69.165008	a fool off his
69.165008	69.804092	gaurd
69.804092	71.047715	could fall and fall
71.026912	71.953911	hard
71.953911	72.901634	out there on
72.901634	75.688270	the dunes
